FID,region,cut,region_1,ine,comuna,provincia,shape_leng,cont,shape_le_1,shape_area,Shape__Area,Shape__Length
3168,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1374.70149647,0,1374.66644079,76603.7305786,215384.46484375,2304.51999708909
3169,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,959.491103968,0,959.466723494,66821.0071622,188036.61328125,1609.1842651365
3170,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1587.38327688,0,1587.34347054,164263.481968,462248.140625,2662.10573814111
3171,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1415.79109153,0,1415.75299211,97364.6934191,273703.50390625,2372.67607186558
3172,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1240.87216522,0,1240.84173271,103555.699068,290840.4375,2078.9496895491
3173,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,5234.38151348,0,5234.24645901,1249664.50007,3521498.38671875,8786.0057263768
3174,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,857.096355783,0,857.075415821,47909.540126,134600.88671875,1436.90959211215
3175,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,2500.39417079,0,2500.3327151,212169.642822,596530.9296875,4191.14648068295
3176,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1128.66681591,0,1128.63858546,50219.563175,141309.9296875,1892.35873035518
3177,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,960.016968072,0,959.99458397,64091.0728158,180410.45703125,1610.37005801663
3178,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1025.35697165,0,1025.33291539,64707.6801287,181824.47265625,1718.09405474769
3179,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,5087.32536233,0,5087.19288029,1095137.05445,3082824.3984375,8532.13188364385
3180,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,2532.6912355,0,2532.62509744,144854.229714,407118.71875,4244.88126992148
3181,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,4271.917285,0,4271.81157965,614846.874172,1729221.03125,7162.83632142156
3182,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,615.356614957,0,615.341296022,22020.7257741,62181.0703125,1033.83912422869
3183,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,3209.77345531,0,3209.69236762,558204.326506,1572060.95703125,5386.13587666989
3184,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1594.97073534,0,1594.92847107,120584.420221,340488.109375,2678.77709290903
3185,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,894.976995327,0,894.952862433,48385.539064,136166.55859375,1501.15332702278
3186,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,522.721063746,0,522.709200319,18892.4800467,53350.51171875,878.035884151513
3187,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,854.934546403,0,854.914550184,42516.224689,119527.96484375,1433.27760178173
3188,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1314.89420582,0,1314.86211368,100230.650008,283070.984375,2208.20930585392
3189,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,130196.871539,0,130193.552364,94928169.4194,267929189.582031,218709.785782524
3190,12,12103,XII,591,RIO VERDE,MAGALLANES,2054.27959144,0,2054.22409862,204142.500662,575943.36328125,3450.22412157106
3191,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,2852.59229691,0,2852.52164902,506334.956089,1430256.796875,4793.93269439346
3192,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1545.00295324,0,1544.96360089,150898.459701,426290.87109375,2595.68359631125
3193,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,368967.914956,0,368958.37576,1482993780.05,4277056595.15234,626893.093185558
3194,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,580.864263594,0,580.848996989,21101.6521919,59619.0390625,975.998086530278
3195,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,3171.81763452,0,3171.73559868,406089.521553,1145790.73046875,5326.0183307822
3196,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,604.118870554,0,604.102400554,22387.7606994,63263.12890625,1015.61206936876
3197,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,460.693704382,0,460.681290299,15573.4473286,44004.1171875,774.415028287886
3198,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1351.78619969,0,1351.75063956,83954.1955265,237219.08984375,2270.92581045263
3199,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1418.72413858,0,1418.68779022,108987.917858,307976.0234375,2384.27965735961
3200,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1690.6132088,0,1690.57091206,108754.392989,306200.23828125,2835.02410899653
3201,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1969.70396746,0,1969.65427902,135240.950618,380794.92578125,3303.50825177206
3202,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1259.07146668,0,1259.03951088,74211.0222869,209788.58984375,2115.96795094208
3203,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1839.07545525,0,1839.03183729,154733.109029,435919.53125,3084.80133441299
3204,12,12103,XII,591,RIO VERDE,MAGALLANES,941.671510485,0,941.647107368,54015.6028997,152563.3671875,1581.61587372909
3205,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,2201.95157062,0,2201.89777866,203934.96674,574650.4765625,3695.03073413451
3206,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,534.390606104,0,534.378210366,19897.8460654,56278.4921875,898.554505157012
3207,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,2258.71066512,0,2258.65451682,238926.745825,674778.3671875,3798.34445200615
3208,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1285.80519645,0,1285.77324828,106876.354451,301332.59375,2157.97074370827
3209,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,52639.7163158,0,52638.3779289,69493431.9923,197056384.101563,88621.7642121572
3210,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,3173.75762796,0,3173.67854958,615202.833944,1738629.33984375,5337.09116450164
3211,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,2557.38448003,0,2557.3149114,289633.090628,816735.76171875,4293.53040720058
3212,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,739.756062276,0,739.736205916,31915.3068919,89951.34765625,1241.28938630622
3213,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1488.43138161,0,1488.39209706,133469.945534,377321.05859375,2501.59433742972
3214,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1366.44436993,0,1366.41097975,76275.013962,215648.1953125,2298.76493571172
3215,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,704.068779789,0,704.051106694,30968.9199014,87559.49609375,1183.31636970573
3216,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1749.91921008,0,1749.87542114,128886.276442,364462.18359375,2943.35712587858
3217,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,7923.86431875,0,7923.66469596,2846953.46215,8032552.453125,13306.5258998635
3218,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,571.98323734,0,571.968996329,21299.5772096,60227.890625,961.357786617987
3219,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1977.73101215,0,1977.68215725,200073.986296,565866.74609375,3325.97086823472
3220,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1277.90610293,0,1277.87365996,117679.557091,333094.84765625,2149.69826988882
3221,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,3095.68589142,0,3095.60727088,497783.056394,1408483.50390625,5208.18466898904
3222,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,622.940538835,0,622.922460297,25892.3657513,73067.69140625,1046.03403313288
3223,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,671.855761671,0,671.83756455,31502.5626778,88849.06640625,1128.3547077964
3224,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,855.911123161,0,855.888010599,49421.9219873,139480.82421875,1437.27843898501
3225,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1296.88266594,0,1296.84622414,101251.544578,285774.29296875,2178.70763243012
3226,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,998.652330045,0,998.628098768,58017.2978563,163679.91796875,1676.55093473834
3227,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,2549.18310791,0,2549.11683612,253942.053345,717106.1875,4282.14973302792
3228,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,15579.3501789,0,15578.9553422,4376315.13379,12368659.8398438,26187.5024979958
3229,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1495.64289533,0,1495.60586185,136030.439347,384456.78125,2514.41426595868
3230,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,5178.44807303,0,5178.32076161,1334661.20624,3773290.734375,8702.59584125191
3231,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1090.30489142,0,1090.276488,60506.024076,170745.67578125,1831.18275512724
3232,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,630.324356003,0,630.30953784,27453.1928091,77616.17578125,1059.56525130782
3233,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1999.39528794,0,1999.34519273,215615.289999,609067.71875,3359.7254702977
3234,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,6115.18131641,0,6115.02839547,884970.280932,2502296.46875,10278.3630136393
3235,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1202.92126345,0,1202.89049735,82568.0056247,233251.83203125,2021.28579250404
3236,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,4135.64884625,0,4135.53424938,529416.377021,1494589.07421875,6946.36135275224
3237,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,4224.35037715,0,4224.24469229,650225.284423,1837265.9765625,7098.96550052083
3238,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1410.74391931,0,1410.70806695,138341.520109,391178.42578125,2372.52862773924
3239,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,835.967392381,0,835.945579216,42155.3415503,119134.28515625,1404.49239259674
3240,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,4026.0149653,0,4025.90913161,721901.87257,2042097.9921875,6773.32793711789
3241,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1016.86172306,0,1016.83714788,47471.489945,134131.81640625,1708.70349625414
3242,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,4581.00295542,0,4580.88742501,1097857.46585,3102452.453125,7700.19647520025
3243,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,831.707229075,0,831.688212846,39382.5627776,111297.78515625,1397.44477119078
3244,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,2965.48047439,0,2965.40698941,355873.863268,1005884.4375,4984.34927524034
3245,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,807.247184209,0,807.226873008,39030.0962274,110309.84375,1356.428249477
3246,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,796.087761294,0,796.065942252,38793.714083,109541.9609375,1337.27600138186
3247,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1327.21126858,0,1327.17766855,104636.926081,295704.82421875,2230.27545077298
3248,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1199.27455103,0,1199.24487423,94911.0512142,267990.234375,2014.66353582648
3249,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,749.289020399,0,749.270836802,37989.5390237,107384.40234375,1259.25720196997
3250,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1069.3373827,0,1069.30950295,68187.1470453,192882.80078125,1798.15434828625
3251,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,11782.8453067,0,11782.5381747,3201976.50482,9056552.90625,19816.7068028984
3252,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1803.25965878,0,1803.21516831,120400.670493,340969.0859375,3034.28785046216
3253,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,2073.34279078,0,2073.2897644,221162.533547,626365.58984375,3490.50462932283
3254,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1102.60548278,0,1102.57817575,81032.3473519,229572.4375,1856.5319681877
3255,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,2305.45439178,0,2305.39796917,233169.311,659218.20703125,3874.79255938804
3256,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,989.857867659,0,989.834193294,64898.2767677,183535.87890625,1664.13380028141
3257,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,799.184654384,0,799.163213628,38523.4337639,108785.26171875,1342.89159107574
3258,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1856.66706695,0,1856.61997792,204125.243413,578128.89453125,3126.06635095836
3259,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1080.93533312,0,1080.9068042,58665.952785,165861.48828125,1816.11783894746
3260,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1622.80156641,0,1622.75955362,124783.22912,353023.96484375,2728.37642755742
3261,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,3499.896623,0,3499.80794166,629695.777171,1780378.26953125,5884.54854975611
3262,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1093.22022631,0,1093.19231576,76144.0417156,215240.421875,1837.45213668623
3263,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1062.40561456,0,1062.37809879,65548.1852792,185345.68359375,1786.34236883452
3264,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,2025.45522088,0,2025.40326378,187851.175511,531504.96484375,3406.54971327046
3265,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,5627.81494085,0,5627.67120534,795583.548096,2251792.1328125,9465.50659826129
3266,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,950.883011747,0,950.856859201,59532.9828937,168445.34375,1599.95538484322
3267,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1364.57621448,0,1364.54139665,81519.1460716,230671.953125,2294.61370012081
3268,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1615.23430497,0,1615.1915909,126760.247553,358107.15234375,2714.59615666096
3269,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,725.922637942,0,725.906218196,29891.7075981,84504.08203125,1220.55992412315
3270,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,9511.69146872,0,9511.45224558,2197755.12011,6213174.6796875,15985.8047227778
3271,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,3103.21588887,0,3103.13724908,538670.855729,1523322.8515625,5217.61350969661
3272,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,75367.1237744,0,75365.2182286,41535844.7059,117702578.875,126840.715563704
3273,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,880.027301266,0,880.002746852,56858.8889045,160647.84375,1479.40215910225
3274,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1556.65756156,0,1556.61813199,151690.059568,429288.70703125,2617.52935590784
3275,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1053.21407564,0,1053.18696341,65942.9459855,186437.4765625,1770.46456456356
3276,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,643.73296502,0,643.718852629,28685.6762074,81137.609375,1082.75156370529
3277,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,2021.3463776,0,2021.29227403,171376.257969,484843.76171875,3399.07767017865
3278,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,817.193060164,0,817.170076273,44435.3495244,125778.45703125,1374.54508863702
3279,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,2325.84700322,0,2325.78750823,333867.472078,945169.03515625,3912.73598599874
3280,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1044.92047084,0,1044.89402215,55609.7028468,157305.7109375,1756.49581975912
3281,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1783.83360191,0,1783.78831606,176707.925724,499861.34765625,2999.7298860898
3282,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,623.314571519,0,623.297912039,24561.321364,69525.42578125,1048.25438380876
3283,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1448.04531995,0,1448.00795987,142739.581556,403866.4375,2435.8339574148
3284,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,766.346060546,0,766.32622057,34494.546755,97538.8046875,1288.32248160579
3285,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,744.06367034,0,744.042497956,35774.2289998,101171.55859375,1250.73121938071
3286,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,2358.55729378,0,2358.49735688,316024.677342,894249.70703125,3964.90123405369
3287,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,2000.66511342,0,2000.61608393,223234.288186,631672.5,3365.02575250837
3288,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1133.7557913,0,1133.72644885,65617.019858,185773.7421875,1906.77065148782
3289,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,18651.4809721,0,18651.010013,9028334.47639,25555507.8515625,31376.9456227394
3290,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1161.74826646,0,1161.72059488,56646.0572115,160210.8046875,1952.75839466204
3291,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,7695.55236838,0,7695.35709274,2125708.72191,6017415.17578125,12945.1744600609
3292,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1096.69840753,0,1096.66949146,79863.0270479,225877.02734375,1843.78900007165
3293,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,866.61901662,0,866.598217893,31626.2810689,89448.69140625,1456.67782215061
3294,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,782.173597293,0,782.155740197,39071.7166218,110544.22265625,1316.2772029478
3295,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,3502.66503403,0,3502.57751534,513826.888264,1454561.59375,5892.17967521333
3296,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1973.55484902,0,1973.50570925,247621.697121,700785.0703125,3318.57857465844
3297,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,957.377292127,0,957.355099914,43962.8308551,124444.50390625,1609.53787544445
3298,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,794.808584257,0,794.78954711,43241.2618699,122437.69921875,1337.32836247719
3299,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1079.28534389,0,1079.25769046,86302.419911,244364.66015625,1815.80806892704
3300,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,985.583803005,0,985.559004375,55895.8836926,158247.52734375,1657.95668236508
3301,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,894.187200807,0,894.164653685,37807.4243225,107012.96875,1504.1520793222
3302,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1010.93943454,0,1010.91352955,46679.202363,132159.59375,1700.75853554758
3303,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,19450.5834507,0,19450.0894027,9897380.94384,28044321.8945313,32732.6440864777
3304,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,609.882194458,0,609.866365996,26163.979449,74061.3828125,1026.13054278101
3305,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,3311.66561586,0,3311.58124261,733990.606526,2085335.23046875,5581.14578910862
3306,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,841.616476148,0,841.59501395,38248.6463177,108293.296875,1415.65944810088
3307,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,4510.37359102,0,4510.25958882,976836.833277,2769444.01953125,7597.00112522603
3308,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,3790.43562507,0,3790.34074281,477767.47422,1352885.5078125,6375.75823609136
3309,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,652.236274072,0,652.220848462,25017.49897,70815.171875,1096.71438514877
3310,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1191.0353625,0,1191.00565229,77738.5057763,220120.65625,2004.29685372869
3311,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1369.72834936,0,1369.69019588,74168.9508519,210035.6484375,2303.85375129995
3312,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1192.9120148,0,1192.88080773,83163.2397921,235316.91015625,2006.22504952015
3313,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,986.937419741,0,986.90987535,63210.313891,179080.05859375,1660.65148439243
3314,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1665.87683637,0,1665.83299788,158197.846962,448253.53515625,2804.28459387206
3315,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,502.432785906,0,502.420905235,18310.9445414,52154.84765625,848.080338745707
3316,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1382.72337097,0,1382.68818973,121200.796573,343506.625,2327.3571623016
3317,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1591.2671136,0,1591.22831253,139457.071936,395271.28515625,2677.63763485623
3318,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,2883.75460354,0,2883.6822296,491091.457201,1393626.796875,4856.71946547179
3319,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,2174.57761819,0,2174.52159032,197897.65432,560633.5234375,3657.82420058189
3320,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,839.356697626,0,839.336444258,29586.4504374,83814.203125,1411.71116119609
3321,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1749.98554229,0,1749.94198735,152017.71464,431358.3671875,2948.17791320301
3322,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,5860.33847042,0,5860.1904204,828855.800943,2350062.5625,9864.93049264411
3323,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1267.7218437,0,1267.68998756,101184.00412,286845.046875,2133.81724575891
3324,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,855.544971975,0,855.522936401,48960.6032993,139180.5703125,1442.28061068759
3325,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,994.484864507,0,994.459817567,37502.4114422,106252.4375,1673.00595131441
3326,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,12328.6210206,0,12328.3070009,4497482.28223,12747357.3789063,20749.4392953263
3327,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,12306.8547037,0,12306.537121,4112644.2104,11668430.0703125,20722.5575260488
3328,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,974.162574444,0,974.138090284,49312.9525171,139764.44921875,1639.8715454636
3329,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,846.152474527,0,846.129560106,31806.7375267,90254.08203125,1425.00176275574
3330,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,1559.62759227,0,1559.59073343,154797.700344,413978.89453125,2548.9501212587
3331,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,933.321145942,0,933.299270153,55589.5821835,157866.20703125,1572.18803701703
3332,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,1542.35511017,0,1542.31817778,148442.878084,396674.78125,2521.59609998263
3333,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,3212.8845928,0,3212.8017442,543705.406415,1543924.42578125,5413.50088794839
3334,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,2233.51363435,0,2233.4601797,221727.398319,592707.09765625,3651.23808822719
3335,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1112.4183358,0,1112.38707278,52189.0835267,148107.22265625,1873.17058534915
3336,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,698.16300083,0,698.145484053,34341.599117,91830.49609375,1141.49102734187
3337,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1666.06769899,0,1666.02254851,117105.790965,332415.64453125,2806.06697874718
3338,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,642.004336338,0,641.988951832,25982.9448846,69349.7734375,1048.38000770653
